request_id,model_name,latency_ms,device_model,app_version,crash_log,user_feedback,device_temperature,battery_percentage,run_id
1765794266012,fastvlm_7b_stage3,20277,iphone 17 pro max,1.0,,,2,55,1
1765794295554,fastvlm_7b_stage3,20130,iphone 17 pro max,1.0,,,2,55,1
1765794321789,fastvlm_7b_stage3,20147,iphone 17 pro max,1.0,,,2,55,1
1765794347964,fastvlm_7b_stage3,20120,iphone 17 pro max,1.0,,,2,55,1
1765794374003,fastvlm_7b_stage3,20042,iphone 17 pro max,1.0,,,2,55,1
1765794399894,fastvlm_7b_stage3,19896,iphone 17 pro max,1.0,,,2,55,1
1765794425718,fastvlm_7b_stage3,19706,iphone 17 pro max,1.0,,,2,55,1
1765794451565,fastvlm_7b_stage3,19894,iphone 17 pro max,1.0,,,2,55,1
1765794477247,fastvlm_7b_stage3,19743,iphone 17 pro max,1.0,,,2,55,1
1765794502910,fastvlm_7b_stage3,19750,iphone 17 pro max,1.0,,,2,55,1
1765794528704,fastvlm_7b_stage3,19878,iphone 17 pro max,1.0,,,2,55,1
1765794554692,fastvlm_7b_stage3,20011,iphone 17 pro max,1.0,,,2,55,1
1765794580684,fastvlm_7b_stage3,20001,iphone 17 pro max,1.0,,,2,55,1
1765794606680,fastvlm_7b_stage3,20014,iphone 17 pro max,1.0,,,2,55,1
1765794632647,fastvlm_7b_stage3,19978,iphone 17 pro max,1.0,,,2,55,1
1765794658560,fastvlm_7b_stage3,19939,iphone 17 pro max,1.0,,,2,55,1
1765794684645,fastvlm_7b_stage3,20053,iphone 17 pro max,1.0,,,2,55,1
1765794710842,fastvlm_7b_stage3,20147,iphone 17 pro max,1.0,,,2,55,1
1765794737168,fastvlm_7b_stage3,20252,iphone 17 pro max,1.0,,,2,55,1
1765794763582,fastvlm_7b_stage3,20282,iphone 17 pro max,1.0,,,2,55,1
1765794790056,fastvlm_7b_stage3,20336,iphone 17 pro max,1.0,,,2,55,1
1765794816389,fastvlm_7b_stage3,20250,iphone 17 pro max,1.0,,,2,55,1
1765794842613,fastvlm_7b_stage3,20154,iphone 17 pro max,1.0,,,2,55,1
1765794868824,fastvlm_7b_stage3,20147,iphone 17 pro max,1.0,,,2,55,1
1765794895155,fastvlm_7b_stage3,20275,iphone 17 pro max,1.0,,,2,50,1
1765794921475,fastvlm_7b_stage3,20243,iphone 17 pro max,1.0,,,2,50,1
1765794951067,fastvlm_7b_stage3,20216,iphone 17 pro max,1.0,,,2,50,1
1765794977432,fastvlm_7b_stage3,20277,iphone 17 pro max,1.0,,,2,50,1
1765795003838,fastvlm_7b_stage3,20299,iphone 17 pro max,1.0,,,2,50,1
1765795030265,fastvlm_7b_stage3,20169,iphone 17 pro max,1.0,,,2,50,1
1765795056651,fastvlm_7b_stage3,20272,iphone 17 pro max,1.0,,,2,50,1
1765795083114,fastvlm_7b_stage3,20349,iphone 17 pro max,1.0,,,2,50,1
1765795109737,fastvlm_7b_stage3,20454,iphone 17 pro max,1.0,,,2,50,1
1765795136381,fastvlm_7b_stage3,20445,iphone 17 pro max,1.0,,,2,50,1
1765795163120,fastvlm_7b_stage3,20549,iphone 17 pro max,1.0,,,2,50,1
1765795189938,fastvlm_7b_stage3,20599,iphone 17 pro max,1.0,,,2,50,1
1765795216822,fastvlm_7b_stage3,20644,iphone 17 pro max,1.0,,,2,50,1
1765795243752,fastvlm_7b_stage3,20673,iphone 17 pro max,1.0,,,2,50,1
1765795271377,fastvlm_7b_stage3,20577,iphone 17 pro max,1.0,,,2,50,1
1765795297914,fastvlm_7b_stage3,20395,iphone 17 pro max,1.0,,,2,50,1
1765795324432,fastvlm_7b_stage3,20360,iphone 17 pro max,1.0,,,2,50,1
1765795351049,fastvlm_7b_stage3,20460,iphone 17 pro max,1.0,,,2,50,1
1765795377778,fastvlm_7b_stage3,20552,iphone 17 pro max,1.0,,,2,50,1
1765795404471,fastvlm_7b_stage3,20494,iphone 17 pro max,1.0,,,2,50,1
1765795431226,fastvlm_7b_stage3,20562,iphone 17 pro max,1.0,,,2,50,1
1765795457992,fastvlm_7b_stage3,20576,iphone 17 pro max,1.0,,,2,50,1
1765795484826,fastvlm_7b_stage3,20590,iphone 17 pro max,1.0,,,2,50,1
1765795511665,fastvlm_7b_stage3,20612,iphone 17 pro max,1.0,,,2,50,1
1765795538586,fastvlm_7b_stage3,20662,iphone 17 pro max,1.0,,,2,50,1
1765795565650,fastvlm_7b_stage3,20806,iphone 17 pro max,1.0,,,2,50,1
1765852183992,fastvlm_0.5b_stage3,1751,iphone 17 pro max,1.0,,,0,50,2
1765852186959,fastvlm_0.5b_stage3,1245,iphone 17 pro max,1.0,,,0,50,2
1765852189941,fastvlm_0.5b_stage3,1245,iphone 17 pro max,1.0,,,0,50,2
1765852192939,fastvlm_0.5b_stage3,1259,iphone 17 pro max,1.0,,,0,50,2
